subject_id,shots,repetition,final_accuracy,final_loss,final_accuracy_train,n_samples,n_support,n_query,acc_train_e1,acc_train_e2,acc_train_e3,acc_train_e4,acc_train_e5,acc_train_e6,acc_train_e7,acc_train_e8,acc_train_e9,acc_train_e10,acc_test_e1,acc_test_e2,acc_test_e3,acc_test_e4,acc_test_e5,acc_test_e6,acc_test_e7,acc_test_e8,acc_test_e9,acc_test_e10,loss_supp_e1,loss_supp_e2,loss_supp_e3,loss_supp_e4,loss_supp_e5,loss_supp_e6,loss_supp_e7,loss_supp_e8,loss_supp_e9,loss_supp_e10,loss_q_e1,loss_q_e2,loss_q_e3,loss_q_e4,loss_q_e5,loss_q_e6,loss_q_e7,loss_q_e8,loss_q_e9,loss_q_e10,epoch_time_e1,epoch_time_e2,epoch_time_e3,epoch_time_e4,epoch_time_e5,epoch_time_e6,epoch_time_e7,epoch_time_e8,epoch_time_e9,epoch_time_e10,model,experiment
36,3,1,0.9746192693710328,0.0601184964179992,1.0,400,6,394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9873096346855164,0.9873096346855164,0.9873096346855164,0.9873096346855164,0.9847715497016908,0.979695439338684,0.9771573543548584,0.9746192693710328,0.9746192693710328,0.9746192693710328,0.009071247652173,0.0057219606824219,0.003845264436677,0.0027842752169817,0.0021633906289935,0.0017828174168244,0.0015326152788475,0.0013555093901231,0.0012173113645985,0.0011016050120815,0.0384707152843475,0.0415828824043273,0.0446872524917125,0.0476846918463707,0.0505011938512325,0.0530172549188137,0.0552393570542335,0.0571719706058502,0.0587836131453514,0.0601184964179992,0.0037479400634765,0.0030272006988525,0.0028464794158935,0.0028185844421386,0.0028643608093261,0.0028233528137207,0.0028033256530761,0.0028374195098876,0.0028438568115234,0.0028355121612548,deepconvnet_alt_raw,test_subject_36_model_f52
36,3,2,0.982233464717865,0.0505024008452892,1.0,400,6,394,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9873096346855164,0.9873096346855164,0.9873096346855164,0.9873096346855164,0.9873096346855164,0.9847715497016908,0.9847715497016908,0.9847715497016908,0.9847715497016908,0.982233464717865,0.0025997932534664,0.0017113023204728,0.0012083214242011,0.0009087049402296,0.0007217341917566,0.0005937067326158,0.0004982463433407,0.0004242494760546,0.0003638261987362,0.0003134860016871,0.0382680408656597,0.0408553779125213,0.0432371906936168,0.0452724993228912,0.0469608195126056,0.048256579786539,0.049243576824665,0.0499012656509876,0.0502986870706081,0.0505024008452892,0.003763198852539,0.003021240234375,0.0028436183929443,0.0028440952301025,0.0028164386749267,0.0028648376464843,0.0028460025787353,0.0028111934661865,0.0028338432312011,0.0028214454650878,deepconvnet_alt_raw,test_subject_36_model_f52
36,4,0,0.997448980808258,0.0217661671340465,1.0,400,8,392,0.875,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.123559221625328,0.0868801400065422,0.0592748895287513,0.0396763831377029,0.0265568867325782,0.0180370733141899,0.0125819938257336,0.0090833762660622,0.0068141273222863,0.0052967485971748,0.0305783562362194,0.0282479543238878,0.0263565313071012,0.0248706042766571,0.0237530153244733,0.0229393634945154,0.0223688036203384,0.0220122728496789,0.0218203943222761,0.0217661671340465,0.0037548542022705,0.0034680366516113,0.0028944015502929,0.0028266906738281,0.0028541088104248,0.0028257369995117,0.0028221607208251,0.0028061866760253,0.0028226375579833,0.002798318862915,deepconvnet_alt_raw,test_subject_36_model_f52
36,4,1,0.997448980808258,0.0225232653319835,1.0,400,8,392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9923469424247742,0.994897961616516,0.994897961616516,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.0003349856706336,0.000229319819482,0.0001657712564337,0.0001255036622751,9.887108171824366e-05,7.975809421623126e-05,6.532172119477764e-05,5.417734064394608e-05,4.5371820306172594e-05,3.82944563170895e-05,0.032999962568283,0.0306537840515375,0.0287673231214284,0.0272465813905,0.0260292533785104,0.025044934824109,0.0242312774062156,0.0235797725617885,0.0230090953409671,0.0225232653319835,0.0037722587585449,0.0030453205108642,0.0028707981109619,0.0028314590454101,0.0028660297393798,0.0028200149536132,0.0027911663055419,0.002864122390747,0.002833604812622,0.0028302669525146,deepconvnet_alt_raw,test_subject_36_model_f52
36,4,2,0.997448980808258,0.0224988851696252,1.0,400,8,392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897959232330322,0.9923469424247742,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.997448980808258,0.0054863756522536,0.0039140470325946,0.0028109312988817,0.0020321123301982,0.0014871098101139,0.0011040796525776,0.0008319765911437,0.0006379768601618,0.000497329456266,0.0003943787305615,0.0329511612653732,0.0305509828031063,0.0285186450928449,0.0268431920558214,0.0254940539598464,0.024446589872241,0.02364506945014,0.0230703968554735,0.0227055680006742,0.0224988851696252,0.0037786960601806,0.0030493736267089,0.0028266906738281,0.0028414726257324,0.002873420715332,0.0028316974639892,0.0028071403503417,0.0028436183929443,0.0028407573699951,0.0028591156005859,deepconvnet_alt_raw,test_subject_36_model_f52
36,5,0,0.9974359273910522,0.0222538504749536,1.0,400,10,390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9897436499595642,0.9948718547821044,0.9948718547821044,0.9948718547821044,0.9948718547821044,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.0356275774538517,0.023911315947771,0.0161496307700872,0.0111924028024077,0.008058113977313,0.006074299570173,0.0048086666502058,0.003984710201621,0.0034348536282777,0.0030511326622217,0.0325766019523143,0.0303332526236772,0.0284321531653404,0.0268503408879041,0.0255761612206697,0.0245437305420637,0.0237296503037214,0.0231061074882745,0.0226187165826559,0.0222538504749536,0.0038015842437744,0.0034620761871337,0.0029141902923583,0.0028903484344482,0.0028901100158691,0.0028784275054931,0.0028605461120605,0.0028629302978515,0.0028717517852783,0.002875804901123,deepconvnet_alt_raw,test_subject_36_model_f52
36,5,1,0.9974359273910522,0.02132548391819,1.0,400,10,390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992307722568512,0.9948718547821044,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.0382604226469993,0.0294018033891916,0.0232853926718235,0.0188098661601543,0.0153591306880116,0.0126553727313876,0.0104909166693687,0.0088035566732287,0.0074808904901146,0.0064259632490575,0.0319466143846511,0.0294631216675043,0.02753521874547,0.0260507557541131,0.024868931621313,0.0239156670868396,0.0231127198785543,0.0224363375455141,0.021844033151865,0.02132548391819,0.0038988590240478,0.0030069351196289,0.0029020309448242,0.0028872489929199,0.002859354019165,0.0028529167175292,0.0028750896453857,0.0028574466705322,0.0028729438781738,0.002892255783081,deepconvnet_alt_raw,test_subject_36_model_f52
36,5,2,0.9974359273910522,0.0197026468813419,1.0,400,10,390,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.992307722568512,0.9948718547821044,0.9948718547821044,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.9974359273910522,0.0664614215493202,0.0528526194393634,0.0426871664822101,0.0352139994502067,0.0296497251838445,0.0253993812948465,0.0220375638455152,0.0192394778132438,0.0168552100658416,0.0147767039015889,0.0312825851142406,0.0286908615380525,0.026540357619524,0.0248013846576213,0.0234047845005989,0.0223071556538343,0.0214165933430194,0.0207175873219966,0.0201562196016311,0.0197026468813419,0.003807783126831,0.0030832290649414,0.0028827190399169,0.0028614997863769,0.0028400421142578,0.0028660297393798,0.0028491020202636,0.0028688907623291,0.0028526782989501,0.0028643608093261,deepconvnet_alt_raw,test_subject_36_model_f52
36,10,0,0.986842155456543,0.0434435382485389,1.0,400,20,380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.986842155456543,0.986842155456543,0.986842155456543,0.986842155456543,0.986842155456543,0.986842155456543,0.986842155456543,0.9842105507850648,0.9842105507850648,0.986842155456543,0.0103262588381767,0.0080030234530568,0.0065681291744112,0.0056228591129183,0.0049203317612409,0.004347032867372,0.0038343057967722,0.0033763446845114,0.0029607356991618,0.0025953345466405,0.0393323488533496,0.0420020446181297,0.0441710129380226,0.0456708408892154,0.0464875064790248,0.0466599725186824,0.0463348478078842,0.0456289798021316,0.0446327291429042,0.0434435382485389,0.0037019252777099,0.0031366348266601,0.0029854774475097,0.002988576889038,0.0029797554016113,0.0030367374420166,0.0029881000518798,0.0030081272125244,0.0029935836791992,0.0030045509338378,deepconvnet_alt_raw,test_subject_36_model_f52
36,10,1,1.0,0.0154603943228721,1.0,400,20,380,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,0.949999988079071,1.0,1.0,1.0,0.9921053051948548,0.9973684549331664,0.9973684549331664,0.9973684549331664,0.9973684549331664,0.9973684549331664,1.0,1.0,1.0,1.0,0.2085627764463424,0.1796677410602569,0.1514211297035217,0.1240786164999008,0.0983379036188125,0.074794664978981,0.0547177493572235,0.0390671268105506,0.0278212968260049,0.0203191209584474,0.0240866765379905,0.0223606415092945,0.0208394434303045,0.0195101294666528,0.0183920003473758,0.017450489103794,0.0167039912194013,0.0161318369209766,0.0157208107411861,0.0154603943228721,0.0037648677825927,0.0032374858856201,0.0029997825622558,0.0030014514923095,0.0029699802398681,0.0029530525207519,0.0029890537261962,0.0029902458190917,0.0029578208923339,0.0029523372650146,deepconvnet_alt_raw,test_subject_36_model_f52
36,10,2,0.9973684549331664,0.0215751752257347,1.0,400,20,380,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9921053051948548,0.9973684549331664,0.9973684549331664,0.9973684549331664,0.9973684549331664,0.9973684549331664,0.9973684549331664,0.9973684549331664,0.9973684549331664,0.9973684549331664,0.0124160554260015,0.0081186769530177,0.0054681655019521,0.0038511198945343,0.0028549481648951,0.0022292141802608,0.0018258551135659,0.0015581365441903,0.0013725776225328,0.0012364360736683,0.0329457968473434,0.0301230400800704,0.0278320610523223,0.0260277297347784,0.0246437452733516,0.0236071087419986,0.0228273645043373,0.0222639869898557,0.021861508488655,0.0215751752257347,0.0037677288055419,0.0031490325927734,0.0029773712158203,0.0029933452606201,0.002986192703247,0.0029847621917724,0.0030536651611328,0.0029823780059814,0.0029702186584472,0.0029888153076171,deepconvnet_alt_raw,test_subject_36_model_f52
36,15,0,0.9972973465919496,0.0215690229088068,1.0,400,30,370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9918919205665588,0.9945946335792542,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.0318288058042526,0.0237177815288305,0.0178496725857257,0.0136684384196996,0.0107355574145913,0.0086973784491419,0.0072626862674951,0.0062464978545904,0.0055086011998355,0.0049597029574215,0.0320792570710182,0.0293148290365934,0.027093144133687,0.025367459282279,0.0240665040910244,0.0231189802289009,0.0224615093320608,0.0220261886715888,0.0217437390238046,0.0215690229088068,0.0040645599365234,0.0034952163696289,0.0033736228942871,0.0034422874450683,0.0033211708068847,0.0033323764801025,0.0033090114593505,0.0033628940582275,0.0033001899719238,0.003328800201416,deepconvnet_alt_raw,test_subject_36_model_f52
36,15,1,0.9972973465919496,0.0210219547152519,1.0,400,30,370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9918919205665588,0.9945946335792542,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.0149429561570286,0.0114921666681766,0.0089789945632219,0.0071207252331078,0.0057652979157865,0.0047555407509207,0.003992220852524,0.003394988598302,0.0029250965453684,0.0025461653713136,0.0330997630953788,0.0300672948360443,0.0276214499026536,0.0257033314555883,0.0242409389466047,0.0231520216912031,0.0223404299467802,0.0217506792396307,0.0213285721838474,0.0210219547152519,0.0040216445922851,0.003542423248291,0.0033543109893798,0.0033690929412841,0.0033180713653564,0.0033357143402099,0.0033495426177978,0.0033295154571533,0.0033090114593505,0.0033249855041503,deepconvnet_alt_raw,test_subject_36_model_f52
36,15,2,0.9972973465919496,0.0226045977324247,1.0,400,30,370,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9945946335792542,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.9972973465919496,0.0245841927826404,0.0178729090839624,0.0130442976951599,0.0096036754548549,0.0071813324466347,0.0054629882797598,0.0042385356500744,0.0033454815857112,0.0026889273431152,0.0021975392010062,0.0324345864355564,0.0294922646135091,0.0271501280367374,0.025357574224472,0.0240619890391826,0.0231835953891277,0.0226429123431444,0.0224012453109025,0.0224066656082868,0.0226045977324247,0.0040161609649658,0.0035066604614257,0.0034236907958984,0.0033473968505859,0.0034060478210449,0.0033445358276367,0.0033056735992431,0.0033507347106933,0.0033125877380371,0.0033090114593505,deepconvnet_alt_raw,test_subject_36_model_f52
36,20,0,0.9972222447395324,0.0233170315623283,1.0,400,40,360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9944444894790648,0.9944444894790648,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.0193965658545494,0.0148260919377207,0.0115072596818208,0.0091128498315811,0.0074211345054209,0.0062186545692384,0.0053594857454299,0.0047230250202119,0.004239541478455,0.0038482472300529,0.0333204381167888,0.0304081551730632,0.0281097069382667,0.0263715162873268,0.0251307748258113,0.0242987889796495,0.0237596612423658,0.0234732422977685,0.0233443286269903,0.0233170315623283,0.0043902397155761,0.0038816928863525,0.0038113594055175,0.0037193298339843,0.0036983489990234,0.003685712814331,0.0037248134613037,0.0036754608154296,0.0037512779235839,0.0037117004394531,deepconvnet_alt_raw,test_subject_36_model_f52
36,20,1,0.9972222447395324,0.0203558895736932,1.0,400,40,360,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9944444894790648,0.9944444894790648,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.0242951158434152,0.0190188400447368,0.0149294212460517,0.0118148457258939,0.009502263739705,0.0078011164441704,0.0065521597862243,0.0056265820749104,0.0049276193603873,0.0043806107714772,0.0327672511339187,0.0297538414597511,0.0272578876465559,0.0252588745206594,0.023713307455182,0.0225316993892192,0.021666694432497,0.0210497770458459,0.0206342227756977,0.0203558895736932,0.0044114589691162,0.0038645267486572,0.0037260055541992,0.0036847591400146,0.0037014484405517,0.0037357807159423,0.0036821365356445,0.0036919116973876,0.0036587715148925,0.0036745071411132,deepconvnet_alt_raw,test_subject_36_model_f52
36,20,2,0.9944444894790648,0.0232213474810123,1.0,400,40,360,0.975000023841858,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9944444894790648,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9972222447395324,0.9944444894790648,0.0281377229839563,0.0207642223685979,0.0151311354711651,0.0110227093100547,0.0081578213721513,0.0062001543119549,0.0049000126309692,0.0040396093390882,0.0034774304367601,0.0031016333959996,0.0326123125851154,0.0298551190644502,0.0276496727019548,0.0259484127163887,0.0247055906802415,0.0238532945513725,0.0233474094420671,0.0231097619980573,0.0230908021330833,0.0232213474810123,0.0043909549713134,0.0038771629333496,0.0036988258361816,0.0037140846252441,0.0037128925323486,0.003709077835083,0.0037004947662353,0.0036849975585937,0.0037076473236083,0.0036909580230712,deepconvnet_alt_raw,test_subject_36_model_f52
36,25,0,0.9971428513526917,0.0224556438624858,1.0,400,50,350,0.9799999594688416,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991428554058075,0.9942857027053832,0.9942857027053832,0.9971428513526917,0.9971428513526917,0.9971428513526917,0.9971428513526917,0.9971428513526917,0.9971428513526917,0.9971428513526917,0.0234098341315984,0.0181396026164293,0.0142402481287717,0.0114574898034334,0.0095171090215444,0.0081759905442595,0.0072043905965983,0.0064643826335668,0.0058557535521686,0.0053284396417438,0.0334524363279342,0.0306545253843069,0.0284036491066217,0.0266549307852983,0.0253354478627443,0.0243439394980669,0.0236209705471992,0.0230965334922075,0.0227269697934389,0.0224556438624858,0.0045998096466064,0.0041215419769287,0.0039548873901367,0.0039613246917724,0.0039563179016113,0.0039665699005126,0.0039286613464355,0.0039350986480712,0.0039184093475341,0.0039420127868652,deepconvnet_alt_raw,test_subject_36_model_f52
36,25,1,0.9971428513526917,0.0252419393509626,1.0,400,50,350,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.991428554058075,0.991428554058075,0.991428554058075,0.9971428513526917,0.9971428513526917,0.9971428513526917,0.9971428513526917,0.9971428513526917,0.9971428513526917,0.9971428513526917,0.0208666045218706,0.0180828478187322,0.0158263128250837,0.0139247151091694,0.0123208854347467,0.0109407333657145,0.0097511559724807,0.0087220277637243,0.0078120483085513,0.0070187384262681,0.0346445143222808,0.0326056219637393,0.0309753585606813,0.0296595245599746,0.0285919327288866,0.0277097038924694,0.0269778035581111,0.0263252090662717,0.0257543288171291,0.0252419393509626,0.0046405792236328,0.0041112899780273,0.0039544105529785,0.0039317607879638,0.0039243698120117,0.0039432048797607,0.0039880275726318,0.0039277076721191,0.0039272308349609,0.0039548873901367,deepconvnet_alt_raw,test_subject_36_model_f52
